Facility ID,Facility Name,Facility Street,Facility City,Facility State,Facility ZIP,County,Mail Contact,Mail Address1,Mail Address2,Mail Suite,Mail City,Mail State,Mail ZIP,Hazard_explosive,Hazard_flammable,Hazard_oxidizer,Hazard_selfReactive,Hazard_pyrophoricLiqSol,Hazard_pyrophoricGas,Hazard_selfHeating,Hazard_organicPeroxide,Hazard_corrosiveToMetal,Hazard_gasUnderPressure,Hazard_icwwEmitsFlammableGas,Hazard_combustibleDust,Hazard_acuteToxicity,Hazard_skinCorrosion,Hazard_seriousEyeDamage,Hazard_respOrSkinSensitization,Hazard_germCellMutagenicity,Hazard_carcinogen,Hazard_reprodToxicity,Hazard_specTargOrgToxicity,Hazard_aspirationHaz,Hazard_simpleAsphyxiant,Hazard_notOtherwiseClassified
60758,Juliet 02 Launch Facility,County Rd 8,Lorenzo,NE,69162,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60769,CenturyLink Central Office,400 W 1st St,Pilger,NE,68768-4130,Stanton,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60772,Echo 07 Launch Facility,County Rd 6,Bushnell,NE,69128,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60781,CenturyLink,254 N Woodward St,Ainsworth,NE,69210-1348,Brown,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60783,CenturyLink,206 S Williams St,Atkinson,NE,68713,Holt,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60787,CenturyLink,510 Box Butte Ave,Alliance,NE,69301-3346,Box Butte,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60794,CenturyLink,103 W 4th St,Axtell,NE,68924,Kearney,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60808,CHS Inc,1001 N Highway 183,Alma,NE,68920,Harlan,Kirsten Tindall,5500 Cenex Dr MS 305,,,Inver Grove Heig,MN,55077-1721,,,,,,,,,,,,,,,,,,,,,,,
60820,NE ARNG Camp Ashland Region IV,220 County Road A,Ashland,NE,68003-6034,Saunders,Larry E Vrtiska,2433 NW 24th St,,,Lincoln,NE,68524-1801,,,,,,,,,,,,,,,,,,,,,,,
60830,Vantage Agri Service Inc,3492 B Rd,Avoca,NE,68307-8206,Otoe,Kevin Wemhoff,3492 B Rd,,,Avoca,NE,68307-8206,,,,,,,,,,,,,,,,,,,,,,,
60844,Farmers Cooperative,1615 N 6th St,Beatrice,NE,68310-1404,Gage,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
60856,Farmers Cooperative,800 Dorsey St,Beatrice,NE,68310-1533,Gage,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
60875,Central Valley Ag,601 Road 22,Bradshaw,NE,68319,York,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
60876,Frenchman Valley Farmers Co-op,33797 Highway 34,Benkelman,NE,69021,Dundy,Michael D Barfield,PO Box 578,202 Broadway St,,Imperial,NE,69033-0578,,,,,,,,,,,,,,,,,,,,,,,
60882,CenturyLink,11511 N 156th St,Bennington,NE,68007,Douglas,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60885,CHS Inc,Jct Highway 23 W & 438 Rd,Bertrand,NE,68927,Phelps,Kirsten Tindall,5500 Cenex Dr MS 305,,,Inver Grove Heig,MN,55077-1721,,,,,,,,,,,,,,,,,,,,,,,
60892,AT&T NE5090,County Road 2,Big Springs,NE,69122,Deuel,Jeremy McGrue,311 S Akard St Fl 12,308 S Akard St Fl 17,,Dallas,TX,75202-5322,,,,,,,,,,,,,,,,,,,,,,,
60899,Sapp Bros Petroleum Propane,225 S 4th St,Blair,NE,68008-2530,Washington,Randy Benson,9915 S 148th St,,,Omaha,NE,68138-3876,,,,,,,,,,,,,,,,,,,,,,,
60900,C F Industries Distribution,250 S Industrial Park Dr,Blair,NE,68008-2668,Washington,Ryan Kahn,2375 Waterview Dr,,,Northbrook,IL,60062-6145,,,,,,,,,,,,,,,,,,,,,,,
60911,AT&T NE6050,10686 S Svea Dal Rd,Gothenburg,NE,69138-9326,Lincoln,Jeremy McGrue,311 S Akard St Fl 12,308 S Akard St Fl 17,,Dallas,TX,75202-5322,,,,,,,,,,,,,,,,,,,,,,,
60913,Guggenmos River Ranch Ltd,43778 N Pleasant Valley Rd,Brewster,NE,68821-5122,Blaine,Cindy L Guggenmos,43778 N Pleasant Valley Rd,,,Brewster,NE,68821-5122,,,,,,,,,,,,,,,,,,,,,,,
60915,Great Western Gas Co,Jct Highways 91 & 7,Brewster,NE,68821,Blaine,Debra Emerton,PO Box 88,,,Burwell,NE,68823-0088,,,,,,,,,,,,,,,,,,,,,,,
60922,CenturyLink,1001 N St,Bridgeport,NE,69336-2542,Morrill,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60925,Juliet 10 Launch Facility,Road 77,Potter,NE,69156,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60926,Kilo 02 Launch Facility,Road 26,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60927,Kilo 03 Launch Facility,Road 69,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60928,Kilo 04 Launch Facility,Road 69,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60929,Kilo 05 Launch Facility,Road 59,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60930,Kilo 06 Launch Facility,County Road 12,Kimball,NE,69145-2093,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60931,Foxtrot 05 Launch Facility,Road 83,Potter,NE,69156,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
60936,Gottula Propane Service,Main St,Brock,NE,68320,Nemaha,Donald W Gottula,PO Box 128,101 Main St/353 Main St,,Elk Creek,NE,68348-0128,,,,,,,,,,,,,,,,,,,,,,,
60945,CenturyLink,610 S 10th Ave,Broken Bow,NE,68822-2414,Custer,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60948,Hi-Line Co-op Inc,209 S State St,Brule,NE,69127-3361,Keith,Jeff D Lundvall,PO Box 96,31937 W Burma Rd Wallace 69169,,Elsie,NE,69134-0096,,,,,,,,,,,,,,,,,,,,,,,
60957,Galyen Energy Supply LLC,320 E Railway St,Bruning,NE,68322,Thayer,Nicole Mosier,PO Box 107,301 N Market,,Shickley,NE,68436-0107,,,,,,,,,,,,,,,,,,,,,,,
60961,Farmers Pride Propane,Jct Highway 14 & 863rd Rd,Brunswick,NE,68720,Antelope,Dawn Pochop,PO Box 10,,,Battle Creek,NE,68715-0010,,,,,,,,,,,,,,,,,,,,,,,
60971,Sapp Bros Petroleum Inc,Broadway St,Butte,NE,68722,Boyd,Randy Benson,9915 S 148th St,,,Omaha,NE,68138-3876,,,,,,,,,,,,,,,,,,,,,,,
60973,Aurora Co-op Elevator Company,10501 W One-R Rd,Cairo,NE,68824,Hall,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
60984,Pump & Pantry 29,1110 G St,Central City,NE,68826-8504,Merrick,Mike Epp,PO Box 1567,,,Grand Island,NE,68802-1567,,,,,,,,,,,,,,,,,,,,,,,
60985,CenturyLink,1707 16th Ave,Central City,NE,68826-1819,Merrick,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60987,Farmers Cooperative,21100 N 14th St,Ceresco,NE,68017-4312,Lancaster,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
60988,WESTCO Chadron Bulk & Whse,Jct 1st & Maple Sts,Chadron,NE,69337,Dawes,David W Briggs,PO Box H,Ag Chemicals and Fertiliizer,,Alliance,NE,69301-0774,,,,,,,,,,,,,,,,,,,,,,,
60994,CenturyLink,130 E 4th St,Chadron,NE,69337-2379,Dawes,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
60996,AT&T NE0270,Jct S 168th St & Oakmont Dr,Omaha,NE,68136,Sarpy,Jeremy McGrue,311 S Akard St Fl 12,308 S Akard St Fl 17,,Dallas,TX,75202-5322,,,,,,,,,,,,,,,,,,,,,,,
60997,Great Western Gas Co,Jct Highway 95 E & 488th Ave,Chambers,NE,68725-4119,Holt,Daniel Chudomelka,PO Box 307,,,Ashland,NE,68003-0307,,,,,,,,,,,,,,,,,,,,,,,
61000,AT&T NE1360,18510 Highway 30,Chappell,NE,69129,Deuel,Jeremy McGrue,311 S Akard St Fl 12,308 S Akard St Fl 17,,Dallas,TX,75202-5322,,,,,,,,,,,,,,,,,,,,,,,
61013,Hastings Natural Gas,Highway 6/34,Hastings,NE,68901,Adams,Roger Aspen,1228 N Denver Ave,PO Box 289,,Hastings,NE,68901-3078,,,,,,,,,,,,,,,,,,,,,,,
61014,Hastings Potable Water,,Hastings,NE,68901,Adams,Roger Aspen,1228 N Denver Ave,PO Box 289,,Hastings,NE,68901-3078,,,,,,,,,,,,,,,,,,,,,,,
61019,Central Valley Ag,145 Hamilton St,Rising City,NE,68658,Butler,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
61064,CenturyLink,3001 N 204th St,Elkhorn,NE,68022-1278,Douglas,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
61083,CenturyLink,440 2nd St,Crawford,NE,69339-1054,Dawes,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
61086,Creston Fertilizer Co Inc,Jct 3rd & Pine Sts,Creston,NE,68631,Platte,William H Oeltjen,PO Box 40,,,Creston,NE,68631-0040,,,,,,,,,,,,,,,,,,,,,,,
61141,Farmers Cooperative,112 E Fillmore Ave,De Witt,NE,68341-5003,Saline,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
61149,Aurora Co-op Elevator Company,2062 W Binfield Rd,Doniphan,NE,68832,Hall,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
61164,Aurora Co-op Elevator Company,Highway 14,Aurora,NE,68818,Clay,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
61173,G & G Oil Inc,335 Main St,Elk Creek,NE,68348-9746,Johnson,Donald W Gottula,PO Box 128,101 Main St/353 Main St,,Elk Creek,NE,68348-0128,,,,,,,,,,,,,,,,,,,,,,,
61176,Juliet 11 Launch Facility,County Rd 14,Lorenzo,NE,69162,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61252,MUD Platte River Potable Water,4001 Laplatte Rd,Bellevue,NE,68123-2931,Sarpy,Kris L Thompson,4001 Laplatte Rd,3801 N 192nd Ter Elkhorn 68022,,Bellevue,NE,68123-2931,,,,,,,,,,,,,,,,,,,,,,,
61258,OPPD Elkhorn Service Center,1101 N 180th St,Elkhorn,NE,68022-3814,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
61334,Great Western Gas Co,Highway 91 W,Ericson,NE,68637,Wheeler,Debra Emerton,PO Box 88,,,Burwell,NE,68823-0088,,,,,,,,,,,,,,,,,,,,,,,
61340,Fairfield Non-Stock Co-op Assn,Jct Fairfield Ave & Hwy 74,Fairfield,NE,68938,Clay,William Nejezchleb,PO Box 6,,,Fairfield,NE,68938-0006,,,,,,,,,,,,,,,,,,,,,,,
61353,Pinnacle Propane Falls City,603 Harlan St,Falls City,NE,68355-3254,Richardson,Mahlia Zachary,600 Las Colinas Blvd E # 1650,600 Las Colinas Blvd E Ste 200,,Irving,TX,75039-5616,,,,,,,,,,,,,,,,,,,,,,,
61417,CPI Propane Bulk Plant,809 Hwy 10,Franklin,NE,68939-5169,Franklin,Deanna Hammond,PO Box 1008,,,Hastings,NE,68902-1008,,,,,,,,,,,,,,,,,,,,,,,
61520,Hotel 10 Launch Facility,Road 56,Dalton,NE,69131,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61521,NDOT Taylor Yard,82367 Rusho Dr,Taylor,NE,68879-8545,Loup,Trent J Plugge,82403 Highway 11,,,Burwell,NE,68823-8832,,,,,,,,,,,,,,,,,,,,,,,
61623,R & R Service,300 Miller St,Dix,NE,69133,Kimball,Ruth Wurdeman,PO Box 86,,,Dix,NE,69133-0086,,,,,,,,,,,,,,,,,,,,,,,
61635,Kilo 01 MAF,Road 59,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61638,Kilo 11 Launch Facility,County Rd 59,Dix,NE,69133,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61705,Adams Land & Cattle Co South,79574 Road 438,Broken Bow,NE,68822-4201,Custer,Barb Miller,PO Box 485,,,Broken Bow,NE,68822-0485,,,,,,,,,,,,,,,,,,,,,,,
61721,Golf 01 MAF,Road 32S,Brownson,NE,69162,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61738,Echo 06 Launch Facility,County Rd 17,Bushnell,NE,69128,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61739,Kilo 09 Launch Facility,County Rd 20,Bushnell,NE,69128,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61740,Kilo 10 Launch Facility,County Rd 28,Kimball,NE,69145,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
61750,NDOT Wayne Yard,1300 E 7th St,Wayne,NE,68787-1534,Wayne,Tom Sievers,1300 E 7th St,,,Wayne,NE,68787-1534,,,,,,,,,,,,,,,,,,,,,,,
61829,NDOT Wilber Yard,2308 State Highway 41,Wilber,NE,68465-2428,Saline,Mark S Bors,508 W Depot St,,,Dorchester,NE,68343-2336,,,,,,,,,,,,,,,,,,,,,,,
61877,Gavins Point Dam,55245 Highway 121,Crofton,NE,68730-3015,Cedar,Wilson Wagner,55245 Highway 121,,,Crofton,NE,68730-4021,,,,,,,,,,,,,,,,,,,,,,,
62027,Balchem Corporation,4343 NW 38th St,Lincoln,NE,68524-1909,Lancaster,Joseph Keenan,4343 NW 38th St,,,Lincoln,NE,68524-1909,,,,,,,,,,,,,,,,,,,,,,,
62059,Jiffy Lube 3411,5111 O St,Lincoln,NE,68510-1954,Lancaster,Lillian Nicholson,105 Decker Ct Ste 900,,,Irving,TX,75062-2227,,,,,,,,,,,,,,,,,,,,,,,
62076,BNSF Railway Company,801 W O St,Lincoln,NE,68528-1318,Lancaster,Robert Schroeder,801 W O St Bldg J,201 N 7th St Lincoln 68508,,Lincoln,NE,68528-1309,,,,,,,,,,,,,,,,,,,,,,,
62080,NEBCO Inc Fleet Garage,1241 N 19th St,Lincoln,NE,68503-1605,Lancaster,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
62097,Hotel 08 Launch Facility,County Rd 36,Dalton,NE,69131,Cheyenne,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
62171,Ensono Omaha Data Center,11707 Miracle Hills Dr,Omaha,NE,68154-4457,Douglas,Peter W Graham,11707 Miracle Hills Dr,,,Omaha,NE,68154-4457,,,,,,,,,,,,,,,,,,,,,,,
62184,OPPD Substation No 35 922 1222,Jct S 34th & Leavenworth Sts,Omaha,NE,68105-1916,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62193,Harriman Dispatch Center,850 Jones St,Omaha,NE,68102-2920,Douglas,Thomas G Cappucci,1400 Douglas St Stop 1030,Bailey Yard Office/Supt Office,,Omaha,NE,68179-1001,,,,,,,,,,,,,,,,,,,,,,,
62250,Kilo 08 Launch Facility,Highway 71,Kimball,NE,69145,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
62252,Kilo 07 Launch Facility,County Rd 10,Kimball,NE,69145,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
62253,Delta 01 MAF,County Rd 27,Kimball,NE,69145,Kimball,Douglas McPherson,300 Vesle Dr Ste 600,90 CES/CEAN,,Fe Warren AFB,WY,82005-2724,,,,,,,,,,,,,,,,,,,,,,,
62258,CenturyLink,1201 Farnam St,Omaha,NE,68102-1837,Douglas,Payton Michael,5325 Zuni St-Attn EHS,1025 Eldorado Blvd 23-ENV,,Denver,CO,80221-1499,,,,,,,,,,,,,,,,,,,,,,,
62289,Farmers Cooperative East,1056 B St,Fairmont,NE,68354,Fillmore,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
62291,Farmers Cooperative Anhydrous,455 County Road D,Friend,NE,68359-2477,Saline,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
62292,Fairfield Non-Stock Co-op Assn,9865 S Showboat Blvd,Pauline,NE,68941,Adams,William Nejezchleb,PO Box 6,,,Fairfield,NE,68938-0006,,,,,,,,,,,,,,,,,,,,,,,
62328,OPPD Substation No 1227,9336 Pacific St,Omaha,NE,68114-5055,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62329,OPPD Substation No 902,E Reichmuth Rd,Valley,NE,68064,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62330,OPPD Substation No 1201,Jct 6th & Marcy Sts,Omaha,NE,68102,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62331,OPPD Substation 909 1209 3459,2505 N 108th St,Omaha,NE,68164-3701,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62333,OPPD Substation No 917 1217,1505 S 72nd St,Omaha,NE,68124-1601,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62334,OPPD Substation No 1220,610 Seward St,Omaha,NE,68110,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62335,OPPD Substation No 921 1221,3940 S 120th St,Omaha,NE,68164-2613,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62336,OPPD Substation No 1229,834 S 19th St,Omaha,NE,68108-3101,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62338,OPPD Substation No 1231,12315 Pacific St,Omaha,NE,68154-3513,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62345,OPPD Substation No 1234,14400 F St,Omaha,NE,68137-1003,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62346,OPPD Substation No 1235,16818 Pacific St,Omaha,NE,68118-9310,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62351,OPPD Substation No 1236,1939 N 144th St,Omaha,NE,68154-4714,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62352,OPPD Substation No 937 1237,20445 Fort St,Elkhorn,NE,68022-1143,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62353,OPPD Substation No 1249,17949 Q St,Omaha,NE,68135-1505,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62354,OPPD Substation No 1250,9005 N 60th St,Omaha,NE,68152-1603,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62355,OPPD Substation No 1253 3453,20340 Pacific St,Elkhorn,NE,68022-2732,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62356,OPPD Substation No 1286,2412 Burt St,Omaha,NE,68102,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62373,OPPD Substation No 907,9101 N 30th St,Omaha,NE,68112,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62374,OPPD Substation No 908,1801 N 42nd St,Omaha,NE,68111,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62378,OPPD Substation No 912,2706 Edward Babe Gomez Ave,Omaha,NE,68107,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62379,OPPD Substation No 913,3014 Sprague St,Omaha,NE,68111-2460,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62380,OPPD Substation No 916/1216,7505 F St,Omaha,NE,68127-1814,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62382,OPPD Substation No 918,7339 Blondo St,Omaha,NE,68134-6909,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62383,OPPD Substation No 919,6415 S 60th St,Omaha,NE,68117-2206,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62385,OPPD Substation No 923,4106 S 35th St,Omaha,NE,68107-1308,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62386,OPPD Substation No 930,8230 Fort St,Omaha,NE,68134-2854,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62388,OPPD Substation No 939,5050 N 108th St,Omaha,NE,68164-2144,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62389,OPPD Substation No 940,9445 F St,Omaha,NE,68127-1215,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62390,OPPD Substation No 942,9340 Harrison St,La Vista,NE,68128-2800,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62391,OPPD Substation No 984,6901 N 288th St,Valley,NE,68064-9451,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62393,OPPD Substation No 1226,State Highway 91,Blair,NE,68008,Washington,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62395,OPPD Substation No 914,Highway 6,Ashland,NE,68003,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62396,2608 Substation No 1214,480 County Road C,Ashland,NE,68003-6032,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62397,OPPD Substation No 983,Highway 92 E,Yutan,NE,68073,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62398,OPPD Substation No 988,County Road 17,Ceresco,NE,68017,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
62399,OPPD Substation No 992,Jct Highway 77 & County Road W,Fremont,NE,68025,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
